Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Gd,Ge,Hf,Ho,In,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pd,Pr,Pt,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,Y,Yb,Zn,Zr,AR,AS,Va,delta,EN,G,K,calculate G,calculate K,KG,KK,Vaa,XX,
0,10,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,145.9,0.00302414,13.23346687,0.076381472,-0.36764,32,112.1,36.62883088,101.1410751,0.60832624,-66.0373663,13.00931666,0.017336938,
0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,41,147.6,0.005249551,13.94992802,0.106530266,-0.2561,31.9,118.8,19.37208449,98.40182479,0.749181127,-49.66966233,13.46938237,0.0159596,
0,0,0,0,26.75,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,35,150.475,0.024871382,16.22612447,0.215217054,-0.371775,31.8,111.4,8.230846746,73.52403297,0.578382543,-89.84178146,14.27189577,0.012588175,
0,10,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,52.5,147.25,0.004936756,13.79334581,0.10100084,-0.34079,31.8,113.7,23.11464961,94.92915236,0.638500073,-65.01833768,13.37379062,0.016244962,
0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,145,0.003172382,13.00441335,0.078632788,-0.342,31.7,109.9,36.46877884,100.1359406,0.639186178,-59.89098132,12.77005054,0.017818761,
0,0,0,0,0,0,0,0,0,0,53.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.546,0,0,2,0,0,37.436,147.5375,0.005547598,13.96011349,0.109568377,-0.248114,31.6,114.2,19.95653871,97.24051349,0.759706203,-48.1719352,13.45227911,0.015941323,
0,14.4,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,52.8,145.92,0.004415476,13.35940913,0.093802886,-0.36896,31.5,104.8,35.28571429,92.80649004,0.60512898,-67.19407008,13.01466735,0.017081028,
0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,53,147.35,0.004924891,13.81980849,0.100827287,-0.3439,31.3,101.2,22.98347749,94.37037724,0.634677739,-65.79490719,13.40105624,0.016196151,
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,145,0.002383795,12.95226291,0.068965517,-0.285,31.3,112.3,39.11111111,108.0701754,0.713909688,-49.61824644,12.77005054,0.017931529,
0,6.72,0,0,0,0,0,0,0,4,44.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,40.32,144.752,0.003953275,13.02258851,0.09036464,-0.291552,31.2,114.3,38.17263455,99.5912166,0.70306969,-51.16037953,12.70463897,0.017779732,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,155,0.011842354,16.65159298,0.15095947,-0.428,31.1,112.3,30.49257232,61.67277845,0.532093451,-107.3990201,15.59853112,0.012086886,
0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,146.3,0.003046662,13.34296185,0.076515345,-0.3787,31.1,,36.43698906,99.67442245,0.595363424,-68.84439872,13.11660945,0.017114097,
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,79,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,135.15,0.005434555,10.62540043,0.098294365,0.25765,31,172,NA,87.64164306,0.761689531,33.6309042,10.3403862,0.02447022,
0,12,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,145.8,0.003306163,13.22654489,0.079797199,-0.3768,30.7,106.5,34.92774272,96.18039577,0.597264508,-67.6312334,12.9825852,0.017351185,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.423,30.6,69.2,30.62559986,63.05600369,0.537655165,-104.3128626,15.44806402,0.012315995,
0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,0,0,0,155.25,0.012045414,16.75057933,0.152248446,-0.4355,30.4,68.7,32.32379234,59.00397652,0.524297704,-110.2276719,15.67412969,0.011974935,
0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,147,0.003056192,13.53366699,0.076360355,-0.3985,30.3,,35.73481662,96.81350698,0.572900409,-73.95513693,13.30578843,0.016737003,
0,12,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,61,147.1,0.003966482,13.64796861,0.088659794,-0.3881,30.2,109.7,28.20761197,92.92301898,0.583547154,-72.9117812,13.33296157,0.016517458,
0,10,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,145,0.003053192,12.99530273,0.077105792,-0.34179,30.2,104.1,37.42339404,103.4607759,0.639593896,-59.79321265,12.77005054,0.017838378,
0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,57,148.15,0.004813442,14.03150994,0.099278272,-0.3671,30.1,99.8,22.62682903,92.34574923,0.606850966,-71.80432564,13.6205165,0.015814158,
0,7.9,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,61,146.61,0.002880258,13.41586669,0.074440056,-0.36813,30.1,99.2,36.08224082,98.12082646,0.607917162,-67.45550968,13.20016593,0.01696831,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,155.3,0.012085714,16.7703766,0.152501858,-0.431,30,108.2,30.41330907,60.87159423,0.52879427,-109.2763742,15.68927865,0.011952748,
0,9.9,0,1,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91,0,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.45,145.291,0.004119375,13.119641,0.085884148,-0.363316,30,71.3,NA,102.9737425,0.61215537,-64.4456296,12.84708945,0.017573673,
0,9.9,0,0,0,0,0,0,0,0,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.45,145.35,0.003389312,13.11865946,0.081644832,-0.34538,30,108,36.32252787,98.7121754,0.63474613,-61.25744251,12.86274671,0.017575737,
0,10,0,0,0,0,0,0,0,0,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.525,146.105,0.003131375,13.29682599,0.077670733,-0.37298,29.8,102.1,36.29691632,98.63612632,0.601919715,-67.46373482,13.06423082,0.017207416,
0,7.9,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,61,146.66,0.002863946,13.42818697,0.074207121,-0.36783,29.8,109,35.85761873,97.6370955,0.608291002,-67.49060799,13.21367593,0.016943874,
0,10,0,0,0,0,0,0,0,0,17.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.325,146.465,0.003105619,13.39209164,0.077200999,-0.38324,29.5,108.4,36.07372909,97.90246642,0.59006707,-70.04325749,13.16103903,0.017015628,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,16,0,0,0,155.3,0.012085714,16.7703766,0.152501858,-0.4388,29.4,66.1,32.24085976,58.92859394,0.520959944,-111.2539977,15.68927865,0.011952748,
0,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.88,146.376,0.00311255,13.36853986,0.077324286,-0.380704,29.3,107.7,36.12814922,98.08206251,0.592973601,-69.40180961,13.13706154,0.017062716,
9.7,8.9,0,0,0,0,0,0,0,0,10.2,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,149.245,0.002702592,14.13109372,0.071274969,-0.37774,29.2,,35.07521384,96.14051367,0.596874133,-74.64967988,13.92476839,0.015639542,
0,7,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,42,144.95,0.004094104,13.08627802,0.091848452,-0.2937,29.1,106.8,37.13883779,98.04876693,0.700031741,-51.90439706,12.7568447,0.017644065,
0,10,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,146.4,0.003110717,13.3748909,0.077291504,-0.38114,28.9,109,36.36329163,98.41314687,0.592473581,-69.52932005,13.14352451,0.017049997,
0,7.9,0,0,0,0,0,0,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,146.41,0.002944343,13.36658558,0.075352173,-0.36933,28.9,101.4,37.00959435,100.1046511,0.606425445,-67.31402643,13.14621804,0.017066633,
0,7.9,0,0,0,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,61,146.46,0.002928496,13.37890586,0.075127056,-0.36903,28.8,101.3,36.77331562,99.60121223,0.606797828,-67.34956052,13.15969121,0.017041965,
0,10,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.13,146.826,0.003073726,13.48762193,0.076652547,-0.393529,28.5,106.6,35.85216787,97.17689747,0.578431541,-72.6713767,13.25859521,0.016826797,
0,10,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.025,147.005,0.003055668,13.53499013,0.07635169,-0.39863,28.4,104.4,35.74404756,96.82221451,0.572756606,-73.98978575,13.30714621,0.016734434,
0,7.9,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,61,146.56,0.002896454,13.40354641,0.074671013,-0.36843,28.4,92.9,36.30969484,98.60937444,0.607543687,-67.42030226,13.18666515,0.016992804,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0.008453947,10.0329903,0.121212121,0.298,28.2,109.7,NA,44.19642857,0.711014785,35.78460688,9.63408343,0.026776529,
0,10,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,144.5,0.005376352,12.99619285,0.099024831,-0.3865,28.2,160,37.24734745,98.56517877,0.583762617,-67.62157923,12.63840157,0.017836459,
0,7.9,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,146.51,0.002912533,13.39122613,0.074900008,-0.36873,28.2,102.6,36.54003468,99.10281178,0.607170576,-67.38498584,13.17317358,0.017017355,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,15,151.5,0.010024078,15.42600533,0.140448336,-0.422,28,68.1,33.63523012,66.69325888,0.540147091,-94.74424786,14.56553724,0.013628311,
0,9,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,147.3,0.002943815,13.60783999,0.074896304,-0.401466667,27.8,98.2,35.67574074,96.73378679,0.569739388,-75.10052964,13.3874188,0.016593995,
0,9.766666667,0,0,0,0,0,0,0,0,9.766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35,0,9.766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35,144.6283333,0.002312095,12.84043146,0.06696926,-0.334891667,27.6,105.8,36.91266461,115.9856453,0.649119112,-57.57343857,12.67210474,0.018177326,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,10,0,0,0,155,0.011842354,16.65159298,0.15095947,-0.437,27.3,62.3,32.63245972,59.38380095,0.522998689,-109.6574107,15.59853112,0.012086886,
0,25,0,0,0,0,0,0,20,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.4395,27.1,60.7,31.3235041,59.16955017,0.520917437,-108.381804,15.44806402,0.012315995,
0,24,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,155.3,0.011538079,16.71508457,0.148716488,-0.4444,27,65.1,31.18930652,58.49302029,0.515960298,-112.1336225,15.68927865,0.012014883,
0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,147.8,0.002799883,13.73493836,0.07292121,-0.41,26.8,102.2,35.6265571,96.4580052,0.560559256,-77.74126179,13.52421018,0.016353551,
0,24,0,0,0,0,0,0,20,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,156,0.012091434,16.99224634,0.152235155,-0.4472,26.6,63.8,30.8195981,57.70715793,0.512674291,-115.5733045,15.90239015,0.011708635,
5.5,0,49,0,0,0,0,0,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,132.415,0.003866738,9.939034163,0.086153484,0.32215,26.5,132.3,NA,154.8831783,0.67321161,38.15899787,9.725236332,0.027175005,
0,9.066666667,0,0,0,0,0,0,0,0,9.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,9.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,145.0133333,0.002230929,12.93674903,0.065710468,-0.342066667,26.4,106.2,36.7940583,115.9844515,0.640270147,-59.44975864,12.77357363,0.017965301,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,155.3,0.012085714,16.7703766,0.152501858,-0.4466,26.2,63.6,29.90797546,55.39238246,0.513265941,-113.2316212,15.68927865,0.011952748,
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,156.3,0.012322411,17.11102996,0.153658791,-0.4514,25.9,63,29.90797546,55.21668078,0.508371709,-117.8474216,15.99431126,0.011581277,
0,8.866666667,0,0,0,0,0,0,0,0,8.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,0,8.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,145.1233333,0.002206442,12.96426833,0.065328977,-0.344116667,25.9,96.7,36.76031065,115.9841105,0.637762739,-59.99120791,12.80266391,0.017905466,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,27.5,0,0,0,155.875,0.012541737,16.9980452,0.155314809,-0.44225,25.8,61.9,31.51597305,58.07533807,0.51708953,-114.3508058,15.86419388,0.011702364,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.434,25.6,62,33.30670266,60.15831135,0.526426448,-107.0254902,15.44806402,0.012315995,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.445,25.4,58.8,29.90797546,55.09464358,0.515478196,-109.7381178,15.44806402,0.012315995,
0,7,0,0,0,0,0,0,0,0,15.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,148.3,0.002644507,13.86203673,0.070757459,-0.418533333,25.4,112.5,35.5775089,96.18379162,0.551556835,-80.42998232,13.66193021,0.016118757,
0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,156,0.011679048,16.95555254,0.149648943,-0.445,25.3,60.7,30.36437247,55.49574936,0.515231993,-114.6435033,15.90239015,0.011748441,
0,24,0,0,0,0,0,0,18,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,155.6,0.011613773,16.81803456,0.14915565,-0.4554,24.4,58.5,29.30761448,55.75976522,0.505204628,-115.9406022,15.78037746,0.011899614,
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,20,0,0,0,156,0.012091434,16.99224634,0.152235155,-0.4976,24,60.5,27.81379668,53.98969067,0.466316866,-128.5985607,15.90239015,0.011708635,
10,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.25,0.0033194,14.51057141,0.083178035,-0.3915,23.6,53.5,22.00701204,56.69089962,0.580436898,-80.41035962,14.20797065,0.015002212,
0,24,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,157.8,0.013422319,17.70494805,0.160087636,-0.4624,23.5,58,27.5990736,53.48234038,0.496849049,-126.8650837,16.45923348,0.010977195,
0,24,0,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,157.8,0.013422319,17.70494805,0.160087636,-0.4616,23.5,52.2,27.81379668,53.70356185,0.497600712,-126.6455939,16.45923348,0.010977195,
0,25,0,0,0,0,0,0,20,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.4505,23.5,57.2,29.1697831,56.13178279,0.510108324,-111.0944317,15.44806402,0.012315995,
0,24,0,0,0,0,0,0,20,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156.45,0.012973881,17.23513858,0.158337549,-0.4564,23.3,60.1,27.35638819,54.93470952,0.502948742,-120.4125727,16.04040435,0.011450615,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.5165,22.8,50.2,26.82255846,53.40881363,0.450889229,-127.3701974,15.44806402,0.012315995,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,0,0,0,159.25,0.015256047,18.37959984,0.170898428,-0.4705,21.6,54.7,26.28032345,53.80556781,0.487634229,-136.3079513,16.91713957,0.01035124,
0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,148.2,0.003410628,13.94037758,0.085020243,-0.4227,21.3,44.8,22.34557396,55.64591704,0.546333547,-81.89947755,13.63431176,0.01597677,
0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,149.22,0.004090061,14.29753896,0.093507527,-0.42222,20.7,48.3,21.78591966,55.01092152,0.54612357,-84.87370141,13.91777196,0.015354645,
7,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,149.8,0.003593654,14.40795128,0.086772106,-0.3913,20.6,54.3,22.6438293,57.52771152,0.580353252,-79.54360886,14.08069364,0.015170311,
0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,148.5,0.003325663,14.01700102,0.083905292,-0.4365,20.6,52,21.64001155,54.1567696,0.532110492,-85.2504641,13.71727895,0.015839865,
