Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Gd,Ge,Hf,Ho,In,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pd,Pr,Pt,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,Y,Yb,Zn,Zr,AR,AS,Va,delta,EN,G,K,calculate G,calculate K,KG,KK,Vaa,XX,
14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,150.95,0.002994737,14.68170443,0.07876095,-0.3874,20.6,46.7,22.00492041,57.01395219,0.585444523,-80.93732968,14.40747788,0.014728582,
0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.05,0.003862488,13.94918974,0.091359734,-0.4047,20.5,50.7,21.62735224,55.84178162,0.565175358,-78.48404745,13.59295391,0.015960927,
0,0,0,0,0,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,148.725,0.003543255,14.10076374,0.086630186,-0.41995,20.4,49.4,22.22385167,55.98634479,0.549097944,-82.73225506,13.77972473,0.015692389,
5.6,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,150.5,0.003259017,14.58021528,0.082656846,-0.43302,20.1,48.9,21.43785609,54.35230902,0.535746359,-89.55994649,14.27901037,0.01488986,
0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,149.4,0.003330341,14.27316649,0.083905953,-0.4465,20,47,21.41040649,53.93722984,0.522011729,-89.53188163,13.96819862,0.015395829,
0,0,0,0,0,0,0,0,0,0,25,0,0,0,15,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.75,0.003979437,14.72315251,0.091601754,-0.459,19.9,46.6,21.13243084,52.44824187,0.509090033,-96.29049409,14.3502865,0.014663537,
0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,9.9,0,0,0,0,0,0,0,64.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149.6575,0.003377062,14.35378316,0.084697223,-0.451765,19.9,45.4,19.57689638,52.89416104,0.516744114,-91.33302479,14.0405483,0.01526029,
0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,9.7,0,0,0,0,0,0,0,63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,149.1225,0.003014602,14.16540436,0.079865645,-0.438095,19.9,47.8,20.73997054,53.15437481,0.53080148,-86.88316935,13.89050826,0.01558011,
0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,9.5,0,0,0,0,0,0,0,61.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,151.2875,0.004429842,14.93467725,0.097433134,-0.444825,19.8,48.3,15.76124345,52.40694213,0.522586356,-95.27394109,14.50433254,0.014338791,
0,0,0,0,0,0,0,0,0,0,28,0,0,0,11,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.1,0.003427501,14.19654304,0.085151324,-0.4369,19.8,47.6,21.40608604,54.19968304,0.531598398,-86.92344222,13.8842217,0.015526491,
6.6,0,0,0,0,0,0,0,0,0,22.9,0,0,0,11,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.525,0.003306534,14.5912606,0.083201807,-0.42607,19.8,44.6,21.2898075,54.31041875,0.542906731,-88.21965518,14.28612734,0.014872168,
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,148.75,0.002556811,14.01058694,0.072775244,-0.4635,19.6,44.7,20.83807313,53.09454833,0.506122921,-90.46342608,13.78667483,0.015851252,
0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,9.9,0,0,0,0,0,0,0,64.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.2075,0.00306857,14.19417454,0.080539169,-0.448365,19.4,44.9,20.80526931,53.06296946,0.520414965,-89.18280827,13.91427462,0.015530559,
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,148.75,0.002556811,14.01058694,0.072775244,-0.4635,19.4,45.8,20.83807313,53.09454833,0.506122921,-90.46342608,13.78667483,0.015851252,
0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.25,0.003095431,14.20855963,0.080871743,-0.4535,19.3,45.1,20.83807313,53.01738456,0.515314118,-90.33723622,13.92616796,0.01550588,
0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0.012044643,20.06063989,0.150298143,-0.504,19.2,41.6,21.00797627,42.12748733,0.460863924,-165.8485712,18.8165692,0.00902233,
0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,9.7,0,0,0,0,0,0,0,63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,150.4725,0.00391812,14.64423021,0.091518095,-0.448295,19.1,44.1,17.46307142,52.64942443,0.519640699,-93.31213948,14.27118444,0.014787798,
0,15,0,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.01403374,19.71679257,0.162137201,-0.51,18.7,42.5,18.98131418,32.47382635,0.454126236,-163.6525789,18.30804117,0.009270583,
0,10,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.9,0.012165751,20.03687898,0.151059046,-0.5026,18.7,36.6,20.93200509,42.08279383,0.461954793,-165.1028349,18.78237799,0.009039133,
0,12,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.8,0.012278131,19.32615647,0.153151784,-0.4793,18.2,41.4,21.94638645,44.39815945,0.482334742,-149.3863767,18.07389733,0.009566467,
0,10,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.75,0.012346724,20.00123761,0.152192058,-0.5005,17.9,44.8,20.81907301,42.0159311,0.463598102,-163.9874959,18.73116886,0.009064435,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.1,0.004570534,15.19032305,0.098967171,-0.4895,17.9,45.3,20.08628396,49.80975441,0.480088708,-107.4641052,14.7392794,0.013961748,
0,10,0,0,0,0,0,64.8,0,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4,0.012643336,20.60139176,0.152511678,-0.53444,17.7,34.3,18.05645121,30.70278529,0.435413275,-182.8074265,19.29961187,0.008653313,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.015844721,18.69352349,0.173992636,-0.5,17.4,43.5,20.42954426,42.79703985,0.461034228,-148.4691578,17.15728468,0.010079636,
0,25,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.015844721,18.69352349,0.173992636,-0.49543,17.2,46.6,19.99551383,42.38529852,0.464950003,-147.1121497,17.15728468,0.010079636,
0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,0.012646503,19.94183533,0.154058674,-0.497,17.2,48.2,20.63353671,41.90496412,0.466355732,-162.1372952,18.64602732,0.009106862,
0,10,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.4,0.012765769,19.91807441,0.154797884,-0.4956,16.8,47.7,20.56024485,41.86074127,0.467465393,-161.4002557,18.61204307,0.009123924,
0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,0.015116797,18.79976168,0.170031826,-0.4807,16.1,42.3,20.42764348,42.99997708,0.478523103,-143.9204158,17.3186374,0.009990353,
0,25,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,0.020688048,21.18915233,0.198086888,-0.513,15.5,44.4,19.11717145,41.31860545,0.446158704,-182.8077122,18.98814781,0.008279454,
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,0.020688048,21.18915233,0.198086888,-0.5165,15.4,39.4,19.39195909,41.5913829,0.443316692,-184.0549383,18.98814781,0.008279454,
0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.019381277,22.33305858,0.189349112,-0.542,14.5,39.2,18.79129956,39.727846,0.424329791,-208.5037096,20.21849026,0.007623446,
0,20,0,0,0,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0.014819003,19.61055438,0.166437546,-0.526,14.3,43.2,18.27615063,31.91535777,0.440394168,-167.4647123,18.14059061,0.009349554,
0,10,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3,0.012884664,19.8943135,0.15553293,-0.4942,14.3,33.5,20.48747181,41.81661167,0.468578847,-160.664952,18.57810015,0.009141038,
0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.01403374,19.71679257,0.162137201,-0.5047,14.2,44.3,19.85563799,41.11492233,0.458581293,-161.9518757,18.30804117,0.009270583,
0,10,0,0,0,0,0,54,0,0,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.75,0.012874347,19.02828636,0.157400474,-0.4607,14.1,35.7,20.56688475,35.40625514,0.498964842,-140.3794768,17.72643805,0.009802628,
0,10,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2,0.013003189,19.87055259,0.156263866,-0.4928,14.1,42.6,20.41521213,41.772575,0.469696107,-159.9313828,18.54419851,0.009158206,
0,10,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.1,0.013121343,19.84679168,0.156990747,-0.4914,14,43.2,20.34346037,41.728631,0.470817185,-159.199547,18.51033814,0.009175425,
0,17.5,0,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,57.6,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.81,0.019216317,21.88809701,0.189814955,-0.510305,13.9,41.3,19.19181933,40.89141229,0.449574225,-190.6436056,19.79438994,0.007868165,
0,10,0,0,0,0,0,61.2,0,0,23.8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.85,0.012809312,20.0770233,0.154683402,-0.50986,13.9,35.7,18.82227908,32.12532584,0.455267609,-167.9763621,18.76529792,0.009010773,
0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0.013239126,19.82303077,0.157713624,-0.49,13.6,45.2,20.2722112,41.68477935,0.471942092,-158.4694435,18.47651902,0.009192698,
0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.2,0.017248409,23.70574607,0.176145263,-0.5676,13.4,34.9,17.88058068,37.47651847,0.406968836,-238.1580051,21.76367703,0.006941923,
0,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,0.008106025,18.13374404,0.125734804,-0.568,12.6,29,11.68466272,27.77849825,0.413318627,-161.3607719,17.3186374,0.010572426,
0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0.017650385,23.29067885,0.179103742,-0.5515,12.5,39.1,18.23555133,38.3199411,0.418469962,-225.5285227,21.31444114,0.007137137,
0,10,0,0,0,0,0,68,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.1,0.011997901,21.14406,0.14751324,-0.5608,12.3,31.6,17.59691233,29.61111819,0.415757536,-199.2225447,19.89719012,0.008307192,
0,0,0,0,0,0,48,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.65,0.007418573,18.1194655,0.120513304,-0.5913,12.2,18.8,11.63391994,27.76157704,0.397172922,-167.7875076,17.36723972,0.010585509,
0,10,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.8,0.016010938,24.20580384,0.169123653,-0.5734,12,38.8,17.58986618,36.84437331,0.403709252,-248.0145629,22.37241641,0.006718099,
0,10,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0.012130193,21.12029909,0.148332569,-0.5592,12,31.8,17.59095187,29.61685014,0.416846028,-198.329297,19.86170168,0.008321869,
0,10,0,0,0,0,0,47.6,2,0,20,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.04,0.013460596,22.04595052,0.156327445,-0.56388,11.9,32.9,17.58986618,31.4687571,0.412413558,-212.873553,20.59405642,0.007779895,
0,10,0,0,0,0,0,68,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0.012130193,21.12029909,0.148332569,-0.5598,11.8,30.3,17.58986618,29.61685014,0.416400573,-198.5420966,19.86170168,0.008321869,
0,10,0,0,0,0,0,69,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.5,0.011951153,21.28245763,0.146906751,-0.5674,11.7,30.1,17.41193579,29.27096035,0.41094553,-203.49041,20.03956661,0.008222536,
0,10,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.2,0.011890782,21.16958021,0.146809268,-0.5654,11.7,31.1,17.5098951,29.61111819,0.412450023,-201.2096421,19.9327208,0.008291475,
0,10,0,0,0,0,0,20.4,2,0,20,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.76,0.015011145,23.28015242,0.16451443,-0.56932,11.6,34.3,17.58986618,34.3309928,0.407340716,-232.662623,21.59823168,0.007142204,
0,10,0,0,0,0,0,34,2,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.4,0.014267351,22.66305147,0.160739093,-0.5666,11.6,35.3,17.58986618,32.83762248,0.409843297,-222.6709088,21.09216024,0.007449895,
0,10,0,0,0,0,0,54.4,2,0,20,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.36,0.013033293,21.73740004,0.153858315,-0.56252,11.6,31.8,17.58986618,30.82624738,0.413724737,-208.0477786,20.34797261,0.007953972,
0,10,0,0,0,0,0,65,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0.01203951,20.75702626,0.148618846,-0.55,11.6,29.8,18.18524443,30.84020791,0.423828933,-190.201988,19.50913539,0.008551666,
0,10,0,0,0,0,0,69.5,0.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.75,0.011858328,21.3635369,0.146172005,-0.5712,11.6,31.3,17.32431369,29.10102755,0.408257824,-205.9901616,20.1288959,0.008173596,
0,10,0,0,0,0,0,69.8,0.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.9,0.011801579,21.41218446,0.145724106,-0.57348,11.5,27,17.27216246,29.00001167,0.406657781,-207.4982233,20.18262068,0.008144459,
0,10,0,0,0,0,0,70,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.011763308,21.44461617,0.145422553,-0.574,11.5,31.2,17.46869014,29.06654599,0.406312249,-208.1444027,20.21849026,0.00812513,
0,10,0,0,0,0,0,13.6,2,0,20,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.44,0.015359741,23.58870289,0.166184378,-0.57068,11.3,35.1,17.58986618,35.1297991,0.406114157,-237.7313541,21.85427501,0.006996078,
0,10,0,0,0,0,0,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.011763308,21.44461617,0.145422553,-0.575,11.3,29.2,17.23756906,28.93305646,0.405596291,-208.5070236,20.21849026,0.00812513,
0,10,0,0,0,0,0,6.8,2,0,20,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.12,0.015692966,23.89725337,0.167718688,-0.57204,11.2,34.4,17.58986618,35.96666384,0.404903751,-242.8486669,22.11233396,0.006854782,
0,10,0,0,0,0,0,27.2,2,0,20,0,0,0,0,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.08,0.014647056,22.97160194,0.162701899,-0.56796,11.2,35.8,17.58986618,33.56770647,0.408583677,-227.6424737,21.34419606,0.007293394,
0,0,0,0,0,0,55,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.006972943,19.03145414,0.115683672,-0.6425,10.8,22.6,10.7299737,25.42131498,0.364060833,-195.8230265,18.30804117,0.009800066,
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15,0,162.625,0.005539571,18.56601409,0.102200154,-0.64075,10.4,19.8,12.82783628,37.66452919,0.366018151,-188.3773382,18.01567497,0.010188534,
0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,170.5,0.015867121,22.67439262,0.175684056,-0.643,9,20.2,9.953575021,0.0002,0.358373031,-252.8798084,20.76164493,0.007444045,
0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,166.4655,0.006840123,20.04310148,0.113115082,-0.765677,9,18.5,8.350661647,19.48572377,0.298878069,-251.6366652,19.32241155,0.009034728,
0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,0,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,166.527,0.006774232,20.05856612,0.112580065,-0.768268,9,17.1,8.304760647,19.40061407,0.297729766,-252.7717844,19.34383522,0.009023794,
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,168,0.009569927,20.96636105,0.136516011,-0.698,8.9,17.5,10.37002304,0.000499994,0.330883977,-244.9350179,19.86170168,0.008417998,
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,20,15,0,172,0.012028321,22.78262048,0.152276754,-0.6955,7.9,17.6,9.797146617,0.000249999,0.330906105,-275.4295452,21.31444114,0.007388601,
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,15,0,177,0.013977298,24.99482531,0.161388213,-0.7255,7.8,15.3,8.72178717,0.000166666,0.314545349,-328.8025339,23.22781767,0.006388153,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,22,0,176.7,0.014388155,24.91820187,0.163691066,-0.7312,7.7,14.6,8.766918062,0.000166666,0.311555117,-329.9080553,23.1099102,0.006419021,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,176.75,0.014258948,24.92646949,0.163064497,-0.7545,7,16.1,8.081453954,0.000166666,0.300599662,-340.5851444,23.12953367,0.006415678,
0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,167.45,0.010019917,20.81597825,0.139830908,-0.7343,6.3,12,8.609431406,0.000499992,0.312172159,-254.9873586,19.66726932,0.008513673,
